path,top,stem,n_rows,workload_label,gpu_name,run_id,threeway,ncols,has_nvlink,schema_key
data/h100_nvl/evasion_sweep/adversarial_composite_95_NVIDIA_H100_NVL_5ab955ba_20260327_222050.parquet,data,adversarial_composite_95_NVIDIA_H100_NVL_5ab955ba_20260327_222050,130,adversarial_composite_95,NVIDIA H100 NVL,5ab955ba3891,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/evasion_sweep/adversarial_composite_95_NVIDIA_H100_NVL_d01bb88c_20260327_221841.parquet,data,adversarial_composite_95_NVIDIA_H100_NVL_d01bb88c_20260327_221841,129,adversarial_composite_95,NVIDIA H100 NVL,d01bb88cbca4,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/gpt2_wikitext2_NVIDIA_H100_NVL_4d394c6b_20260327_172040.parquet,data,gpt2_wikitext2_NVIDIA_H100_NVL_4d394c6b_20260327_172040,60,gpt2_wikitext2,NVIDIA H100 NVL,4d394c6b7fc5,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/gpt2_wikitext2_NVIDIA_H100_NVL_5495b811_20260327_171529.parquet,data,gpt2_wikitext2_NVIDIA_H100_NVL_5495b811_20260327_171529,60,gpt2_wikitext2,NVIDIA H100 NVL,5495b811fb57,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/gpt2_wikitext2_NVIDIA_H100_NVL_5cf51b1c_20260327_171003.parquet,data,gpt2_wikitext2_NVIDIA_H100_NVL_5cf51b1c_20260327_171003,76,gpt2_wikitext2,NVIDIA H100 NVL,5cf51b1c4c70,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/gpt2_wikitext2_amp_NVIDIA_H100_NVL_42f6b96f_20260327_171120.parquet,data,gpt2_wikitext2_amp_NVIDIA_H100_NVL_42f6b96f_20260327_171120,41,gpt2_wikitext2_amp,NVIDIA H100 NVL,42f6b96f3752,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/gpt2_wikitext2_amp_NVIDIA_H100_NVL_86a71227_20260327_172141.parquet,data,gpt2_wikitext2_amp_NVIDIA_H100_NVL_86a71227_20260327_172141,40,gpt2_wikitext2_amp,NVIDIA H100 NVL,86a71227633f,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/gpt2_wikitext2_amp_NVIDIA_H100_NVL_87e59e3f_20260327_171630.parquet,data,gpt2_wikitext2_amp_NVIDIA_H100_NVL_87e59e3f_20260327_171630,45,gpt2_wikitext2_amp,NVIDIA H100 NVL,87e59e3f8a17,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/idle_NVIDIA_H100_NVL_41987cf9_20260327_163536.parquet,data,idle_NVIDIA_H100_NVL_41987cf9_20260327_163536,125,idle,NVIDIA H100 NVL,41987cf9fa3f,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/mining_ethash_proxy_NVIDIA_H100_NVL_01671499_20260327_181312.parquet,data,mining_ethash_proxy_NVIDIA_H100_NVL_01671499_20260327_181312,607,mining_ethash_proxy,NVIDIA H100 NVL,01671499e710,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/mining_ethash_proxy_NVIDIA_H100_NVL_646e8c0d_20260327_180305.parquet,data,mining_ethash_proxy_NVIDIA_H100_NVL_646e8c0d_20260327_180305,607,mining_ethash_proxy,NVIDIA H100 NVL,646e8c0d15c3,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/mining_ethash_proxy_NVIDIA_H100_NVL_7cb6d015_20260327_180120.parquet,data,mining_ethash_proxy_NVIDIA_H100_NVL_7cb6d015_20260327_180120,607,mining_ethash_proxy,NVIDIA H100 NVL,7cb6d0156529,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/mining_ethash_proxy_NVIDIA_H100_NVL_88c42cde_20260327_181127.parquet,data,mining_ethash_proxy_NVIDIA_H100_NVL_88c42cde_20260327_181127,607,mining_ethash_proxy,NVIDIA H100 NVL,88c42cde122e,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/mining_ethash_proxy_NVIDIA_H100_NVL_95f3eb04_20260327_175258.parquet,data,mining_ethash_proxy_NVIDIA_H100_NVL_95f3eb04_20260327_175258,607,mining_ethash_proxy,NVIDIA H100 NVL,95f3eb040397,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/mining_ethash_proxy_NVIDIA_H100_NVL_ea542b84_20260327_182134.parquet,data,mining_ethash_proxy_NVIDIA_H100_NVL_ea542b84_20260327_182134,607,mining_ethash_proxy,NVIDIA H100 NVL,ea542b84b87d,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/nbody_sim_NVIDIA_H100_NVL_46c2449a_20260327_175113.parquet,data,nbody_sim_NVIDIA_H100_NVL_46c2449a_20260327_175113,607,nbody_sim,NVIDIA H100 NVL,46c2449a2173,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/nbody_sim_NVIDIA_H100_NVL_8ae4b51a_20260327_173059.parquet,data,nbody_sim_NVIDIA_H100_NVL_8ae4b51a_20260327_173059,607,nbody_sim,NVIDIA H100 NVL,8ae4b51a37d9,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/nbody_sim_NVIDIA_H100_NVL_cf2f589d_20260327_171043.parquet,data,nbody_sim_NVIDIA_H100_NVL_cf2f589d_20260327_171043,609,nbody_sim,NVIDIA H100 NVL,cf2f589d57b5,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/pytorch_mlp_cifar10_NVIDIA_H100_NVL_37eca827_20260327_170434.parquet,data,pytorch_mlp_cifar10_NVIDIA_H100_NVL_37eca827_20260327_170434,213,pytorch_mlp_cifar10,NVIDIA H100 NVL,37eca827280a,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/pytorch_mlp_cifar10_NVIDIA_H100_NVL_55f9edbc_20260327_171834.parquet,data,pytorch_mlp_cifar10_NVIDIA_H100_NVL_55f9edbc_20260327_171834,59,pytorch_mlp_cifar10,NVIDIA H100 NVL,55f9edbcf7b9,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/pytorch_mlp_cifar10_NVIDIA_H100_NVL_8a31c11c_20260327_171321.parquet,data,pytorch_mlp_cifar10_NVIDIA_H100_NVL_8a31c11c_20260327_171321,57,pytorch_mlp_cifar10,NVIDIA H100 NVL,8a31c11c2819,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/pytorch_resnet_cifar10_NVIDIA_H100_NVL_4e08b704_20260327_171201.parquet,data,pytorch_resnet_cifar10_NVIDIA_H100_NVL_4e08b704_20260327_171201,40,pytorch_resnet_cifar10,NVIDIA H100 NVL,4e08b704e66c,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/pytorch_resnet_cifar10_NVIDIA_H100_NVL_779454b6_20260327_163537.parquet,data,pytorch_resnet_cifar10_NVIDIA_H100_NVL_779454b6_20260327_163537,6,pytorch_resnet_cifar10,NVIDIA H100 NVL,779454b6482d,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/pytorch_resnet_cifar10_NVIDIA_H100_NVL_85bbfade_20260327_201732.parquet,data,pytorch_resnet_cifar10_NVIDIA_H100_NVL_85bbfade_20260327_201732,82,pytorch_resnet_cifar10,NVIDIA H100 NVL,85bbfade4d91,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/pytorch_resnet_cifar10_NVIDIA_H100_NVL_91d30615_20260327_165824.parquet,data,pytorch_resnet_cifar10_NVIDIA_H100_NVL_91d30615_20260327_165824,115,pytorch_resnet_cifar10,NVIDIA H100 NVL,91d30615fbb0,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/pytorch_resnet_cifar10_NVIDIA_H100_NVL_a2d9ea90_20260327_171715.parquet,data,pytorch_resnet_cifar10_NVIDIA_H100_NVL_a2d9ea90_20260327_171715,40,pytorch_resnet_cifar10,NVIDIA H100 NVL,a2d9ea906bd4,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/pytorch_resnet_cifar10_NVIDIA_H100_NVL_f095b481_20260327_170031.parquet,data,pytorch_resnet_cifar10_NVIDIA_H100_NVL_f095b481_20260327_170031,115,pytorch_resnet_cifar10,NVIDIA H100 NVL,f095b481de88,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/pytorch_resnet_cifar10_NVIDIA_H100_NVL_f278cab7_20260327_201855.parquet,data,pytorch_resnet_cifar10_NVIDIA_H100_NVL_f278cab7_20260327_201855,83,pytorch_resnet_cifar10,NVIDIA H100 NVL,f278cab7b0e9,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/pytorch_resnet_cifar10_amp_NVIDIA_H100_NVL_4a47dfac_20260327_171754.parquet,data,pytorch_resnet_cifar10_amp_NVIDIA_H100_NVL_4a47dfac_20260327_171754,39,pytorch_resnet_cifar10_amp,NVIDIA H100 NVL,4a47dfac6231,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/pytorch_resnet_cifar10_amp_NVIDIA_H100_NVL_99066c2c_20260327_170228.parquet,data,pytorch_resnet_cifar10_amp_NVIDIA_H100_NVL_99066c2c_20260327_170228,124,pytorch_resnet_cifar10_amp,NVIDIA H100 NVL,99066c2c4121,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/pytorch_resnet_cifar10_amp_NVIDIA_H100_NVL_bb65e229_20260327_171240.parquet,data,pytorch_resnet_cifar10_amp_NVIDIA_H100_NVL_bb65e229_20260327_171240,41,pytorch_resnet_cifar10_amp,NVIDIA H100 NVL,bb65e229954b,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/qwen25_inference_NVIDIA_H100_NVL_45c5cccc_20260327_205119.parquet,data,qwen25_inference_NVIDIA_H100_NVL_45c5cccc_20260327_205119,316,qwen25_inference,NVIDIA H100 NVL,45c5cccc8ae7,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/qwen25_inference_NVIDIA_H100_NVL_91dc9d32_20260327_204606.parquet,data,qwen25_inference_NVIDIA_H100_NVL_91dc9d32_20260327_204606,313,qwen25_inference,NVIDIA H100 NVL,91dc9d3235e0,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/qwen25_inference_NVIDIA_H100_NVL_968f1f5a_20260327_205635.parquet,data,qwen25_inference_NVIDIA_H100_NVL_968f1f5a_20260327_205635,313,qwen25_inference,NVIDIA H100 NVL,968f1f5a803b,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/rendering_proxy_NVIDIA_H100_NVL_0ae55e2c_20260327_183326.parquet,data,rendering_proxy_NVIDIA_H100_NVL_0ae55e2c_20260327_183326,606,rendering_proxy,NVIDIA H100 NVL,0ae55e2c4606,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/rendering_proxy_NVIDIA_H100_NVL_35e21971_20260327_183140.parquet,data,rendering_proxy_NVIDIA_H100_NVL_35e21971_20260327_183140,607,rendering_proxy,NVIDIA H100 NVL,35e21971ea5c,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/rendering_proxy_NVIDIA_H100_NVL_8a7bc127_20260327_184332.parquet,data,rendering_proxy_NVIDIA_H100_NVL_8a7bc127_20260327_184332,607,rendering_proxy,NVIDIA H100 NVL,8a7bc1278ddc,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/rendering_proxy_NVIDIA_H100_NVL_9d187ffe_20260327_184147.parquet,data,rendering_proxy_NVIDIA_H100_NVL_9d187ffe_20260327_184147,607,rendering_proxy,NVIDIA H100 NVL,9d187ffef98a,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/rendering_proxy_NVIDIA_H100_NVL_b608ad2f_20260327_185154.parquet,data,rendering_proxy_NVIDIA_H100_NVL_b608ad2f_20260327_185154,607,rendering_proxy,NVIDIA H100 NVL,b608ad2f95bd,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/rendering_proxy_NVIDIA_H100_NVL_e5de67a0_20260327_182319.parquet,data,rendering_proxy_NVIDIA_H100_NVL_e5de67a0_20260327_182319,606,rendering_proxy,NVIDIA H100 NVL,e5de67a0c6be,other,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/resnet50_inference_NVIDIA_H100_NVL_b11deeca_20260327_173230.parquet,data,resnet50_inference_NVIDIA_H100_NVL_b11deeca_20260327_173230,609,resnet50_inference,NVIDIA H100 NVL,b11deecad608,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/resnet50_inference_NVIDIA_H100_NVL_ce95c113_20260327_172220.parquet,data,resnet50_inference_NVIDIA_H100_NVL_ce95c113_20260327_172220,609,resnet50_inference,NVIDIA H100 NVL,ce95c1130220,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/resnet50_inference_NVIDIA_H100_NVL_de132a89_20260327_174239.parquet,data,resnet50_inference_NVIDIA_H100_NVL_de132a89_20260327_174239,609,resnet50_inference,NVIDIA H100 NVL,de132a891371,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/whisper_inference_NVIDIA_H100_NVL_685fe69c_20260327_211224.parquet,data,whisper_inference_NVIDIA_H100_NVL_685fe69c_20260327_211224,316,whisper_inference,NVIDIA H100 NVL,685fe69c2446,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/whisper_inference_NVIDIA_H100_NVL_793b371c_20260327_210707.parquet,data,whisper_inference_NVIDIA_H100_NVL_793b371c_20260327_210707,316,whisper_inference,NVIDIA H100 NVL,793b371c503f,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/h100_nvl/whisper_inference_NVIDIA_H100_NVL_a182eeb7_20260327_210150.parquet,data,whisper_inference_NVIDIA_H100_NVL_a182eeb7_20260327_210150,316,whisper_inference,NVIDIA H100 NVL,a182eeb762f9,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
